3065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1.11,0.06,0.43,-19,-2,-41.7,102322,69,4.59,39.6
3165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.97,-0.08,0.38,4.9,14.2,6.2,102322,69,4.63,35.9
3265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.92,-0.01,0.34,-0.1,1,6,102322,69,4.61,33.1
3365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.98,-0.08,0.32,-2.7,1.7,2.8,102322,69,4.62,32.2
3465,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.91,-0.01,0.33,-13.8,-10.7,-14.8,102322,69,4.59,41.9
3575,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1,-0.04,0.35,-12.7,-10.2,-20.2,102322,69,4.58,42.9
3665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.98,-0.03,0.35,-2.7,15.1,12.5,102322,69,4.61,39.1
3765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.98,0.06,0.32,9.2,-113.8,-26.2,102322,69,4.57,42.9
3865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.59,-0.16,0.55,20.7,-88.4,-21.2,102322,69,4.6,35
3965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.88,0.18,0.93,48.7,-16.7,-14.3,102322,69,4.57,43.3
4065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.69,0.01,0.67,10.9,-58.2,11,102322,69,4.6,40.5
4165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.67,0.15,0.66,-21.6,-29.4,-1.2,102322,69,4.59,41.5
4265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.66,0.07,0.76,-40.4,-15.1,-33,102322,69,4.61,33.6
4365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.61,-0.09,0.75,-22.8,8.4,-36.8,102322,69,4.6,35
4470,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.63,-0.07,0.78,37.1,-28.1,-19.5,102322,69,4.66,40.5
4571,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.51,-0.18,0.82,73.5,-33.2,4.5,102322,69,4.58,43.3
4665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.52,-0.03,0.93,36.8,-8.2,7.3,102322,69,4.6,37.3
4765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.53,0.15,0.96,18.3,-13.7,8.9,102322,69,4.58,42.9
4865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.4,0.11,0.93,3.7,-4.7,3.8,102323,69,4.57,40.1
4965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.45,0.2,0.9,-0.4,-4.6,4.6,102323,69,4.6,38.7
5065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.47,0.24,0.88,3,1.4,0.1,102322,69,4.63,33.6
5165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.45,0.2,0.93,-9.1,-2.1,-2.6,102322,69,4.62,35.9
5265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.45,0.18,0.9,0.7,-1.7,-0.3,102322,69,4.61,33.6
5365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.45,0.18,0.89,2.3,-1,-0.3,102322,69,4.62,35.4
5476,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.45,0.21,0.85,-8.4,2.4,-1.1,102322,69,4.61,39.6
5565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.45,0.17,0.89,-6.1,2.9,-0.2,102322,69,4.57,41.9
5665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.47,0.2,0.9,-5.9,1.3,0.7,102322,69,4.6,38.7
5765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.47,0.18,0.92,-1.5,0.4,0.2,102322,69,4.58,42.4
5865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.47,0.19,0.88,-2.7,1,1.3,102322,69,4.6,39.6
5965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.49,0.18,0.92,-3.7,5.5,1.5,102322,69,4.58,41.5
6065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.51,0.16,0.98,-65.5,33.4,6.6,102322,69,4.6,35.9
6165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.67,0.1,1.01,-84.4,150.7,9.9,102322,69,4.58,43.8
6265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.93,-0.15,1.04,-126.1,159.8,1.5,102322,69,4.61,34
6365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.97,-0.02,0.52,-14.6,55.3,23.3,102322,69,4.6,35.4
6476,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.86,-0.11,0.29,-26.8,68.1,5.8,102322,69,4.6,40.5
6565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.98,-0.03,0.08,-5.5,206.3,8.7,102322,69,4.57,42.4
6665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.92,-0.06,-0.34,17.7,238.9,5.7,102322,69,4.61,40.1
6765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.76,-0.06,-0.64,-21.4,147.9,57,102322,69,4.6,41
6865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.77,0.06,-0.72,-54,36.6,78.9,102322,69,4.61,38.7
6965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.59,0.32,-0.68,-76.8,2.9,133,102322,69,4.6,42.4
7065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.56,0.58,-0.64,-80.6,13.9,139.6,102322,69,4.62,38.7
7165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.54,0.7,-0.51,-87.6,-105.9,120.7,102322,69,4.62,31.2
7265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.41,0.83,-0.37,-69.6,-104.7,8.2,102322,69,4.62,32.6
7365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.38,0.72,-0.12,-90.5,-192.7,-32.4,102322,69,4.6,34
7475,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.76,0.86,0.18,-63.9,-127.9,-56.8,102322,69,4.6,39.1
7565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.68,0.7,0.3,-45,-78.2,-57.6,102322,69,4.6,41
7665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.86,0.78,0.28,-11.2,-18.3,-172.3,102322,69,4.6,35.4
7765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.94,0.47,0.39,-69.1,-83.8,-187.8,102322,69,4.6,35.9
7865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.87,0.31,0.44,-58.3,-28.9,-180.5,102322,69,4.59,39.6
7965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.76,-0.09,0.48,-31.9,-18.8,-194.2,102322,69,4.58,42.9
8065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.77,-0.35,0.52,-32,39,-121.6,102322,69,4.58,41.9
8165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.69,-0.45,0.38,-6.9,156.9,-122.8,102322,69,4.6,36.4
8265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.65,-0.56,0.15,-34.3,130.2,-35.2,102321,69,4.61,34
8365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.66,-0.54,-0.21,-75.9,209.4,7.4,102321,69,4.62,31.2
8475,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.65,-0.52,-0.49,-86.4,151.6,57.4,102321,69,4.6,39.6
8565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.56,-0.51,-0.58,-105.8,94,88.7,102321,69,4.6,41.9
8665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.49,-0.2,-0.73,-108.6,58.5,71,102321,69,4.6,38.7
8765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.47,0.04,-0.93,-102.5,11.8,77.7,102321,69,4.6,43.3
8865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.41,0.21,-0.79,-88.2,-23.2,95.4,102321,69,4.59,40.1
8965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.33,0.61,-0.76,-96.7,-110,116.4,102321,69,4.58,41
9065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.45,0.75,-0.53,-65.1,-198.3,56.5,102321,69,4.59,40.1
9165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.64,0.88,-0.33,-48.6,-174.2,-17.2,102321,69,4.61,34.5
9265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.8,0.81,-0.06,-50.4,-123.7,-113.7,102321,69,4.62,31.7
9365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.77,0.55,0.22,-42.7,-90.5,-105.9,102321,69,4.6,35.9
9475,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.72,0.42,0.26,-37.9,-27.4,-132.3,102321,69,4.61,35
9565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.89,0.23,0.33,-33.9,-7.1,-149.3,102321,69,4.6,40.1
9665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.92,-0.06,0.36,-18.6,11.3,-114.9,102321,69,4.58,40.5
9765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.99,-0.1,0.32,-0.7,39.3,-104.5,102321,69,4.58,41.9
9865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1.06,-0.35,0.21,-22.7,53.4,-135.1,102321,69,4.6,38.2
9965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.9,-0.6,0.02,-18.8,97,-20.5,102321,69,4.59,41.5
10065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.83,-0.55,-0.22,-37.4,114.3,57.7,102321,69,4.61,35.4
10165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.73,-0.58,-0.34,-40.5,135.7,78.6,102321,69,4.6,34.5
10265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.7,-0.14,-0.73,-109.6,52.1,158.4,102321,69,4.63,30.3
10365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.94,0.17,-1.04,-116.4,26.7,174.9,102321,69,4.6,35.4
10475,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.66,0.39,-0.7,-81.5,-18,150.8,102321,69,4.58,40.1
10565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.6,0.63,-0.49,-78.2,-183.7,131.5,102321,69,4.58,40.5
10665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.75,0.71,-0.26,-48.1,-180.9,38.6,102321,69,4.6,36.8
10765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.65,0.68,0.07,-41.2,-144.3,-65.7,102321,69,4.59,41.5
10865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.82,0.76,0.12,-34,-57.6,-117.9,102321,69,4.6,38.2
10965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.77,0.57,0.29,-129.7,-90.9,-259.6,102321,69,4.58,41
11065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.83,0.08,0.42,-63.7,-44.6,-193.3,102321,69,4.58,41.5
11165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.95,-0.11,0.39,-14.9,46.6,-125.6,102321,69,4.6,37.7
11265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.73,-0.3,0.25,-15.7,108.5,-135,102321,69,4.63,35
11365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.98,-0.48,-0.04,3.4,181.8,-20.8,102321,69,4.61,35.4
11475,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.75,-0.49,-0.36,-18.2,159.9,27.1,102320,69,4.61,39.1
11565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.77,-0.37,-0.49,-76.2,136.2,94.1,102320,69,4.57,43.3
11665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.85,0,-0.89,-99,62.6,112.2,102320,69,4.59,40.1
11765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.59,0.41,-0.61,-110,66.6,108.9,102320,69,4.6,38.2
11865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.5,0.65,-0.82,-90.9,2.5,93.9,102320,69,4.59,39.6
11965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.55,0.71,-0.71,-61.9,-65.2,58.2,102320,69,4.58,42.4
12065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.64,1,-0.62,-21.6,-162.5,-63,102320,69,4.59,39.6
12165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.75,0.94,-0.23,-40.5,-78.9,0.1,102321,69,4.6,35.4
12265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.98,0.67,-0.01,-60,-126.9,-60.9,102321,69,4.62,30.8
12365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.63,0.5,0.24,-27.7,-57.7,-119,102321,69,4.61,38.2
12475,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.81,0.03,0.3,-36.6,-39.3,-119.9,102320,69,4.6,38.2
12565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.97,-0.05,0.35,-32.3,-0.2,-157.4,102320,69,4.57,42.9
12665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.81,-0.27,0.36,-12,16.8,-107.3,102320,69,4.6,38.2
12765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.79,-0.31,0.25,13,77.1,-87,102320,69,4.58,41.5
12865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.69,-0.65,0.32,47.5,117.6,-83.7,102320,69,4.61,33.6
12965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.83,-0.62,0.09,20.7,162.6,-36.4,102320,69,4.58,39.6
13065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.89,-0.62,-0.02,-32,180.2,-12,102320,69,4.59,39.6
13165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.8,-0.52,-0.57,-63.2,144.1,37.6,102320,69,4.61,33.1
13265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.61,-0.43,-0.73,-103,85.9,81,102320,69,4.63,32.6
13365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.55,-0.19,-0.92,-134.4,33.8,113.8,102320,69,4.59,40.1
13475,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.6,0.08,-0.83,-107,-34.3,125.6,102320,69,4.6,38.2
13565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.53,0.34,-0.74,-27.6,-119.5,68.8,102320,69,4.59,41.5
13665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.75,0.61,-0.71,-23,-123.5,12.4,102320,69,4.61,36.4
13765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.91,0.46,-0.33,-9.8,-112.1,25.5,102320,69,4.6,42.9
13865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.78,0.12,0.01,9.1,-112.7,-238,102320,69,4.6,40.5
13965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1.09,-0.15,-0.02,-29.6,-40.5,11.4,102320,69,4.6,36.4
14065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.79,-0.23,0.15,-23,22.7,63.5,102320,69,4.6,38.7
14165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1.22,0.01,-0.14,-2,17.9,13.4,102320,69,4.6,35
14265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1.03,0.03,-0.05,0.7,23.5,-41.8,102320,69,4.62,32.6
14365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-2.97,0.71,-0.76,-100.4,246.7,640.5,102320,69,4.58,40.1
14475,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-2.03,-1.28,0.15,67.4,48.9,157.3,102320,69,4.6,40.1
14565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1.27,-0.49,-0.7,-107.7,230.1,627.7,102320,69,4.59,42.4
14665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.5,-0.65,-0.53,-204.6,209.5,625.5,102321,69,4.59,38.7
14765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,0.04,-0.14,-0.28,-196.2,152,513,102321,69,4.6,42.4
14865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,0.32,1.26,-0.82,-270.4,123.2,390.6,102321,69,4.59,40.5
14965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,0.23,1.1,-1.39,-265.2,-73.1,94.2,102321,69,4.6,41
15065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1.71,3.32,-1.42,-42.4,-120.5,-269.9,102321,69,4.63,34.5
15165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-2.28,3.6,-1.02,113.3,-131.8,-547.4,102321,69,4.63,34
15265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.79,0.2,-0.66,322.3,-89.1,-508.7,102321,69,4.62,33.1
15365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1.08,-0.59,0.04,236.3,-185.4,-510.9,102321,69,4.6,37.7
15475,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.2,-0.7,0.1,224,-145.7,-492.6,102321,69,4.6,37.3
15565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-2.3,-1.4,0.39,-7.1,-63.8,27.1,102321,69,4.59,39.6
15665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-2.42,-0.64,-0.06,-161.3,223.3,555.6,102321,69,4.6,38.7
15765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.51,-1.16,-0.47,-231.1,125.8,748.4,102321,69,4.59,41.9
15865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,0.8,-0.33,-1.18,-266.1,81.9,433.1,102321,69,4.6,37.7
15965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.44,1.19,-1.2,-147.3,23.4,96.3,102321,69,4.58,41.5
16065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0.97,-0.48,101.3,-47,-295.4,102321,69,4.61,37.7
16165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1.03,0.01,-0.21,-28,-3.1,16.1,102321,69,4.63,29.4
16265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1.15,-0.21,-0.07,-4.1,-71.8,6.6,102321,69,4.63,32.6
16365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-1.11,-0.09,0.12,12,-20,12.7,102321,69,4.61,39.1
16475,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.95,-0.29,0.08,33,-11,0.5,102321,69,4.6,38.2
16565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.69,-0.01,-0.05,35.2,-41.5,47.1,102321,69,4.59,41.5
16665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.91,0.03,0.16,-1,-130.9,5.1,102321,69,4.58,41
16765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.85,0,0.35,1.3,-34.6,-11.9,102321,69,4.57,44.3
16865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,0.05,-0.48,-0.31,-20.6,-503.9,139.3,102322,69,4.6,41
16965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.37,0.04,1.07,-20.4,-143.7,45.7,102322,69,4.57,44.3
17065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.26,-0.12,0.99,6,11.5,4.2,102321,69,4.6,42.9
17165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0,0.97,-0.5,-0.5,0.3,102321,69,4.6,35.4
17265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0.01,0.97,-0.5,-0.5,0.4,102321,69,4.63,30.8
17365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0,0.97,-0.6,-0.7,0.4,102321,69,4.58,42.9
17475,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0,0.96,-0.5,-0.5,0.3,102321,69,4.59,41.9
17565,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.3,0,0.97,-0.6,-0.6,0.4,102321,69,4.59,42.4
17665,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0.01,0.97,-0.7,-0.5,0.4,102321,69,4.61,39.6
17765,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0,0.97,-0.4,-0.7,0.4,102321,69,4.58,42.4
17865,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0.01,0.97,-0.7,-0.5,0.4,102321,69,4.59,39.6
17965,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0,0.97,-0.8,-0.3,0.3,102321,69,4.59,41.9
18065,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0.01,0.97,-0.5,-0.7,0.4,102321,69,4.59,38.2
18165,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0,0.97,-0.6,-0.5,0.4,102321,69,4.6,37.3
18265,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.31,0.01,0.97,-0.5,-0.2,0.5,102321,69,4.63,34
18365,0,0,0,-43.529712,172.580276,0,A,1,0,0,138.7,11.3,-0.33,0,0.94,-4.8,-8.4,-2.6,102321,69,4.61,38.2
