0.000000,0.000000,0.000000,-43.529113,172.580856,0.000000,A,1,0,3,133.40,11.30,-0.02,0.00,1.02,-0.7,0.2,88.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.529113,172.580856,0.000000,A,1,0,3,133.40,11.30,0.01,0.08,1.02,-0.4,-0.6,24.1,98745,69,69,69
0.000000,0.000000,0.000000,-43.529113,172.580856,0.000000,A,1,0,3,133.40,11.30,-0.02,0.01,1.01,-0.1,-0.4,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.529113,172.580856,0.000000,A,1,0,3,133.40,11.30,-0.01,0.01,1.02,-0.5,-0.4,0.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.529113,172.580856,0.000000,A,1,0,3,133.40,11.30,-0.01,0.02,1.01,-0.3,-0.2,0.1,98745,69,69,69
0.000000,0.000000,0.000000,-43.529113,172.580856,0.000000,A,1,0,3,133.40,11.30,-0.00,0.03,1.02,0.2,-1.1,-3.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.529113,172.580856,0.000000,A,1,0,3,133.40,11.30,-0.01,0.02,1.03,3.2,-1.0,-0.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.529113,172.580856,0.000000,A,1,0,3,133.40,11.30,-0.01,0.00,1.02,1.7,-1.0,-4.1,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,-0.02,0.07,1.05,5.3,-1.3,-17.8,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,0.04,0.10,1.00,55.5,0.1,-8.8,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,0.02,0.22,0.99,32.8,-43.6,-12.8,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,0.05,0.12,1.02,30.9,-2.6,-8.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,0.04,0.24,0.99,42.6,32.6,-10.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,0.02,0.31,0.99,53.2,15.7,-4.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,-0.04,0.41,0.93,38.9,3.0,6.6,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,-0.00,0.52,0.84,10.2,17.4,21.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,-0.04,0.36,0.90,-47.0,-1.0,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,-0.05,0.21,0.94,-96.1,-4.7,-5.3,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,-0.04,0.15,1.15,-95.7,-7.3,18.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.528640,172.581405,0.000000,A,1,0,3,133.40,11.30,-0.05,-0.00,0.98,-103.1,19.8,5.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.528602,172.581481,0.000000,A,1,0,3,133.40,11.30,-0.02,0.00,1.01,-0.4,-0.4,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.528602,172.581481,0.000000,A,1,0,3,133.40,11.30,-0.01,0.01,1.02,-0.3,-0.2,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.528602,172.581481,0.000000,A,1,0,3,133.40,11.30,-0.00,0.01,1.01,-0.4,-0.3,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.528602,172.581481,0.000000,A,1,0,3,133.40,11.30,-0.00,0.02,1.01,-0.2,-0.1,0.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.528602,172.581481,0.000000,A,1,0,3,133.40,11.30,-0.05,0.05,1.02,1.1,-1.3,8.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.528602,172.581481,0.000000,A,1,0,3,133.40,11.30,0.01,0.01,1.00,7.6,-12.9,23.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.528602,172.581481,0.000000,A,1,0,3,133.40,11.30,0.01,0.00,1.02,2.1,0.2,-10.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.528602,172.581481,0.000000,A,1,0,3,133.40,11.30,-0.02,0.01,1.02,1.0,-3.5,-15.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.528602,172.581481,0.000000,A,1,0,3,133.40,11.30,0.09,0.04,1.01,-0.8,-15.7,-21.6,98745,69,69,69
0.000000,0.000000,0.000000,-43.528602,172.581481,0.000000,A,1,0,3,133.40,11.30,0.01,0.07,0.99,-19.5,46.4,-6.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.528602,172.581481,0.000000,A,1,0,3,133.40,11.30,0.04,-0.07,1.04,0.0,10.9,3.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,0.06,0.12,1.30,-0.3,2.1,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,-0.01,0.01,1.02,-0.3,-0.4,0.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,-0.01,0.01,1.01,-0.3,-0.2,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,-0.01,0.01,1.02,-0.2,-0.7,0.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,-0.01,0.02,1.02,-0.3,-0.5,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,-0.06,0.00,0.99,-0.7,-0.8,-2.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,-0.06,-0.01,1.02,-4.0,7.4,5.6,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,-0.01,0.02,1.03,-5.9,-4.5,-7.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,0.00,0.02,1.04,2.1,-6.2,-7.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,0.00,-0.01,0.97,-14.1,1.6,3.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,-0.01,-0.02,1.03,-34.5,0.1,17.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.536872,172.572708,0.000000,A,1,0,3,133.70,11.30,-0.08,-0.15,1.12,-47.3,10.6,6.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,0.00,-0.29,1.04,-41.5,7.1,26.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,-0.06,-0.23,1.03,-23.5,11.5,14.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,-0.04,-0.12,0.82,-52.8,-11.5,15.1,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,-0.05,-0.27,0.85,-25.4,-1.0,3.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,-0.04,-0.23,0.72,5.7,-12.3,10.9,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,-0.05,-0.09,0.78,73.7,-19.9,14.3,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,-0.02,-0.16,1.06,90.3,-20.3,-13.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,0.04,-0.16,1.11,40.1,-25.7,-3.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,0.03,0.03,1.26,-24.6,4.4,-5.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,0.06,-0.09,1.28,8.0,12.6,8.1,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,0.03,0.06,1.12,5.4,-6.3,0.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.528697,172.581253,0.000000,A,1,0,3,133.40,11.30,0.01,0.02,1.02,-0.4,-0.3,0.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.01,0.02,1.02,-0.3,-0.5,0.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.07,0.02,1.01,-0.1,-0.5,-0.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.01,0.03,1.03,0.8,-21.7,5.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.07,0.02,1.00,0.5,-4.5,8.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.05,0.01,1.03,3.7,-15.9,16.8,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.24,0.05,1.01,-3.7,-138.7,-11.8,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.30,0.01,0.98,-6.8,-83.0,-23.1,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.50,0.02,0.89,-3.4,-67.6,-8.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.46,0.03,0.85,-3.2,-32.9,-4.9,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.56,0.04,0.85,6.7,10.5,11.3,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.55,0.03,0.84,-0.9,19.8,0.8,98745,69,69,69
0.000000,0.000000,0.000000,-43.531047,172.578796,0.000000,A,1,0,3,133.50,11.30,0.43,0.10,0.91,-3.3,24.6,-3.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.530933,172.578918,0.000000,A,1,0,3,133.40,11.30,0.32,0.02,0.92,3.7,137.7,21.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.530933,172.578918,0.000000,A,1,0,3,133.40,11.30,0.31,0.00,0.97,-2.7,92.1,-0.1,98745,69,69,69
0.000000,0.000000,0.000000,-43.530933,172.578918,0.000000,A,1,0,3,133.40,11.30,-0.99,-0.49,1.42,-68.2,115.7,-16.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.530933,172.578918,0.000000,A,1,0,3,133.40,11.30,0.01,0.02,1.01,-0.4,-0.7,0.6,98745,69,69,69
0.000000,0.000000,0.000000,-43.530933,172.578918,0.000000,A,1,0,3,133.40,11.30,0.00,0.02,1.02,-0.4,-0.5,0.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.530933,172.578918,0.000000,A,1,0,3,133.40,11.30,0.00,0.02,1.02,-0.4,-0.3,0.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.530933,172.578918,0.000000,A,1,0,3,133.40,11.30,0.00,0.02,1.02,-0.5,-0.4,0.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.530933,172.578918,0.000000,A,1,0,3,133.40,11.30,-0.00,0.02,1.02,-0.5,-0.4,0.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.530933,172.578918,0.000000,A,1,0,3,133.40,11.30,-0.00,0.02,1.02,-0.5,-0.5,0.6,98745,69,69,69
0.000000,0.000000,0.000000,-43.530933,172.578918,0.000000,A,1,0,3,133.40,11.30,-0.00,0.02,1.02,-0.4,-0.4,0.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.530933,172.578918,0.000000,A,1,0,3,133.40,11.30,-0.00,0.02,1.02,-0.3,0.2,0.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.01,0.02,1.01,-1.3,-0.4,0.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.01,0.02,0.98,0.2,3.0,0.1,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.01,0.02,1.00,0.0,1.8,0.1,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.02,0.02,1.02,-0.7,-0.7,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.02,0.02,1.01,-0.3,-0.4,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.02,0.02,1.01,-0.2,0.4,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.01,0.02,1.02,-0.4,-0.1,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.02,0.03,1.02,-0.4,-0.5,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.02,0.02,1.02,-0.2,-0.2,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.02,-0.03,1.11,-1.0,9.3,-1.6,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.02,-0.00,1.01,-0.3,5.2,-0.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.530422,172.579467,0.000000,A,1,0,3,133.40,11.30,-0.04,-0.02,1.05,-0.2,0.9,-0.9,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,-0.10,0.01,0.96,-4.6,50.1,14.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,-0.15,-0.05,1.06,-2.1,68.2,-3.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,-0.26,0.12,0.98,-17.6,102.8,3.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,-0.41,0.02,0.85,-1.4,14.2,-4.9,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,-0.42,-0.01,0.98,-0.6,46.8,-2.9,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,-0.50,-0.00,0.76,2.0,-6.0,-3.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,-0.36,0.05,0.77,14.5,-130.8,-1.8,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,-0.06,0.02,1.28,3.7,-162.1,4.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,0.03,0.03,1.08,0.4,-4.0,0.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,-0.01,0.02,1.02,-0.1,-0.7,0.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,0.01,0.02,1.01,-0.2,-0.9,0.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.529506,172.580474,0.000000,A,1,0,3,133.40,11.30,-0.21,0.07,1.02,-0.1,-0.1,0.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,-0.18,0.11,1.01,3.8,-0.4,-41.9,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,0.46,-0.19,1.03,0.5,-0.5,20.9,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,-0.23,0.12,1.02,-0.2,-0.1,-3.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,0.53,-0.02,1.01,-0.3,-1.2,-3.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,-1.25,0.33,0.99,-0.1,0.6,-3.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,1.18,-0.28,1.04,0.2,-1.1,-12.9,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,-1.26,0.20,0.99,-0.2,1.2,23.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,1.31,-0.12,1.04,-0.4,-0.8,-4.5,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,-0.36,0.00,1.01,-1.2,0.9,57.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,-0.20,0.15,1.01,1.0,-1.5,-85.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,0.24,0.21,1.01,-1.5,1.0,76.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.531402,172.578430,0.000000,A,1,0,3,133.50,11.30,0.32,-0.03,1.03,1.0,-3.2,-104.3,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,-0.99,0.24,1.00,-0.3,1.3,13.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,0.96,-0.12,1.03,0.0,-1.2,-9.1,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,-0.61,0.14,1.01,-0.1,1.0,-3.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,0.48,-0.05,1.01,0.1,-1.8,-1.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,-0.91,0.35,0.99,-0.2,0.9,13.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,1.22,-0.12,1.04,1.4,-0.6,-16.2,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,-1.50,0.44,0.97,-0.6,1.3,32.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,1.79,-0.12,1.04,0.9,-1.3,-23.4,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,-1.94,0.22,0.99,-0.2,0.4,0.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,0.66,-0.10,1.03,0.0,-2.0,2.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,-0.79,0.16,1.01,-0.1,-0.4,-17.3,98745,69,69,69
0.000000,0.000000,0.000000,-43.527473,172.582717,0.000000,A,1,0,3,133.40,11.30,0.88,-0.06,1.03,-1.6,0.3,34.8,98745,69,69,69
0.000000,0.000000,0.000000,-43.529174,172.580932,0.000000,A,1,0,3,133.50,11.30,1.38,-0.26,1.05,0.5,-1.8,1.9,98745,69,69,69
0.000000,0.000000,0.000000,-43.529174,172.580932,0.000000,A,1,0,3,133.50,11.30,-0.96,0.17,0.99,-0.1,0.8,-17.6,98745,69,69,69
0.000000,0.000000,0.000000,-43.529174,172.580932,0.000000,A,1,0,3,133.50,11.30,-1.32,0.66,1.05,-0.3,0.1,8.8,98745,69,69,69
0.000000,0.000000,0.000000,-43.529174,172.580932,0.000000,A,1,0,3,133.50,11.30,0.32,0.39,1.36,-26.7,1.8,-2.7,98745,69,69,69
0.000000,0.000000,0.000000,-43.529174,172.580932,0.000000,A,1,0,3,133.50,11.30,0.05,0.27,1.04,0.5,0.9,0.3,98745,69,69,69
0.000000,0.000000,0.000000,-43.529174,172.580932,0.000000,A,1,0,3,133.50,11.30,0.11,0.34,1.01,-0.4,-1.8,7.0,98745,69,69,69
0.000000,0.000000,0.000000,-43.529174,172.580932,0.000000,A,1,0,3,133.50,11.30,-0.03,-0.01,1.04,-0.9,2.7,11.5,98745,69,69,69
