timestamp,pdop,hdop,vdop,lati,longi,gps_speed,gps_mode,gps_fix_type,gps_fix_quality,gps_sats_tracked,gps_alt,gps_height,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_pa,tc_temp_C,cjc_temp_C,oc_sc_flags,batt_voltage_V,batt_current_mA,baro_calculated_altitude_m,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll_deg,pitch_deg,yaw_deg
1.7560000000000002,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.047,0.995,-0.084,0.2,4.5,0.4,101442,27.0,28.7,0,4.14,42.9,-0.1720685348458202,0.006136003794053712,-0.011640675619429637,0.00025388885702281217,0.017215565443606258,-0.0617309412073201,0.001071479100252358,-121.1382211364023,-83.48539672219206,-0.2904636530260549
1.8060000000000116,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.05,0.992,-0.113,0.0,2.0,-0.1,101442,27.5,28.7,0,4.11,71.2,-0.1720685348458202,0.0070506447426166635,-0.014617446525059323,0.00028790887576152723,0.019370072498903476,-0.057339895017840245,0.00028932164929593564,-120.70750407275261,-83.4460195720654,-0.48509790593194396
1.8559999999999945,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.066,0.992,-0.123,-0.5,-5.1,-0.1,101442,27.5,28.2,0,4.14,48.4,-0.1720685348458202,0.007816539723764395,-0.017356522835440584,0.0002948616189730764,0.011265726747016222,-0.0522231573974475,-1.1211920833874658e-05,-120.63530303392616,-83.40239385431533,-0.44468593808228957
1.906000000000006,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.096,0.994,-0.092,-1.0,-3.5,0.2,101442,27.0,28.7,0,4.14,47.1,-0.1720685348458202,0.008149512491453273,-0.020143552839567435,0.0003030000454230215,0.002053183960535899,-0.05925804276760117,0.0003367489788316049,-121.02743995410361,-83.38022236414245,-0.29420196523064884
1.9559999999999889,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.077,0.998,-0.083,-0.9,3.0,0.7,101442,27.7,28.7,0,4.15,44.3,-0.1720685348458202,0.008200772961699125,-0.023458174183499596,0.0003449720951293823,-2.765150701153872e-06,-0.07332681098973041,0.0013421330094234001,-121.33918885330792,-83.38709946202762,-0.14410628052983043
2.0060000000000002,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.062,0.997,-0.101,-0.9,2.1,1.3,101443,27.5,28.7,0,4.12,74.5,-0.258101772141013,0.0082097610136776,-0.027268402599403566,0.00044853863178823724,0.0003622872298400436,-0.07908232564639371,0.0028005284569298542,-121.11923781321367,-83.4026487733703,-0.20209507737462698
2.0560000000000116,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.054,0.993,-0.107,-1.0,-0.3,0.8,101443,27.5,28.7,0,4.14,47.5,-0.258101772141013,0.008176727535113457,-0.031177058583438135,0.000600651896686116,-0.0016836263724054961,-0.07726391371495349,0.003284002138983912,-120.72030157381762,-83.43357704433384,-0.4855524024040799
2.1069999999999993,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.049,0.995,-0.089,-0.8,-3.0,0.3,101443,27.2,28.7,0,4.15,40.5,-0.258101772141013,0.008137873845113369,-0.03504498550936324,0.0007556927483279363,0.00015995225475458883,-0.07441949514489102,0.0027960312587359945,-120.6469660887566,-83.45636035328992,-0.5620941786367668
2.1699999999999875,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.066,0.994,-0.1,-0.5,-2.6,-0.1,101443,27.2,28.7,0,4.11,68.0,-0.258101772141013,0.008214360973088673,-0.039754099715422195,0.0009226443622638953,0.0022682105381126774,-0.0750761939363738,0.0025040199773271915,-120.90644806151306,-83.45757806529475,-0.47549071919888264
2.210000000000008,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.079,0.994,-0.076,-0.6,-1.5,-0.1,101444,27.2,28.6,0,4.11,70.3,-0.3441343227217392,0.008314798475887748,-0.04288901592042201,0.0010171335282067634,0.0027536646018385138,-0.08166961631353697,0.002220438319813801,-121.12072257726808,-83.43979689459171,-0.3545487500948194
2.258999999999986,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.091,0.994,-0.112,-0.4,1.5,0.5,101444,27.5,28.6,0,4.17,41.9,-0.3441343227217392,0.008331621533155408,-0.047171925618562545,0.0011331495237709309,-0.0020670092031581833,-0.09314302442697073,0.0025149084379094333,-121.35023978858032,-83.4221393640647,-0.18532031490415107
2.3089999999999975,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.085,0.992,-0.101,-0.9,2.0,1.2,101444,27.7,28.7,0,4.16,39.6,-0.3441343227217392,0.00795811831800632,-0.052072620488815946,0.0012714474276231693,-0.012873119402801949,-0.10288477038312076,0.003017007716178844,-121.16683112014813,-83.41113221679132,-0.28201946365534897
2.359000000000009,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.055,0.995,-0.113,-1.4,0.7,1.2,101444,27.7,28.3,0,4.15,43.3,-0.3441343227217392,0.007152333916188998,-0.05727596024838156,0.001428443018040383,-0.01935825666988357,-0.10524881999945634,0.003262815900508277,-120.81009499068352,-83.43952506393593,-0.5280263020396042
2.408999999999992,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.036,0.997,-0.081,-1.5,-2.8,0.6,101444,27.2,28.3,0,4.15,36.8,-0.3441343227217392,0.006276777642616801,-0.06241133315323228,0.0015985926324434392,-0.015663994273016263,-0.10016609619464248,0.0035431686756162983,-120.62719070999165,-83.48927707572996,-0.6644701260964082
2.459000000000003,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.045,0.997,-0.081,-0.7,-2.6,0.2,101441,27.7,28.9,0,4.14,40.1,-0.0860346107954208,0.005775989298568242,-0.06734162073336919,0.0017723030965129697,-0.004367539488921528,-0.09704540701078902,0.0034052498871633384,-120.86763763560926,-83.52799637541422,-0.5509482704497486
2.508999999999986,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.057,0.996,-0.083,-0.7,-2.5,-0.4,101441,27.7,28.7,0,4.11,71.7,-0.0860346107954208,0.0057588690054551925,-0.07221443809738767,0.0019417383269217058,0.0036827277643993305,-0.09786728755001654,0.0033721593291884144,-121.06943383004607,-83.52207649912556,-0.46626475645240323
2.5589999999999975,0,0,0,-43.819213,172.65567,0.0,A,3,1,13,12.6,10.0,-0.082,0.989,-0.092,-0.4,-0.3,0.0,101441,27.5,28.7,0,4.15,43.8,-0.0860346107954208,0.005966526031170866,-0.07727899868835206,0.0020806312803910124,0.004623553264225709,-0.10471513608851304,0.0021835588095825793,-121.49119327726414,-83.50052790580416,-0.15516533494931936
